thr,slope,beta,full,last,combined
0.85,10,0.85,0.564643075746932,0.0034268501498879965,0.3962782080678187
0.85,10,0.9,0.580271882204645,0.0021664672484659306,0.40684025771779125
0.85,10,0.95,0.596625901784922,0.0013702907263641623,0.4180492184673546
0.85,10,1.0,0.6114616973175986,0.0008670147927305041,0.42828329256013814
0.85,10,1.05,0.6164677713050567,0.0005487259693658749,0.43169205770434943
0.85,10,1.1,0.6116829725146666,0.0003473530648336637,0.42828228667971674
0.85,20,0.85,0.5673919485690528,0.13196662073509924,0.4367643502188667
0.85,20,0.9,0.5829110966936858,0.09997417774366436,0.4380300210086793
0.85,20,0.95,0.5986382835288342,0.07582624468552007,0.44179467187583993
0.85,20,1.0,0.6119846561082876,0.05757179904383518,0.44566079898895183
0.85,20,1.05,0.6162190715283831,0.043753903116688295,0.44447952100487464
0.85,20,1.1,0.6122452440298632,0.03328165951465066,0.43855616867529945
0.85,40,0.85,0.5708642189059511,0.7500000000002984,0.6246049532342552
0.85,40,0.9,0.586089324776688,0.7293367862025822,0.6290635632044562
0.85,40,0.95,0.602257065902567,0.6882664002091347,0.6280598661945372
0.85,40,1.0,0.6158431118624457,0.5898542176755145,0.6080464436063663
0.85,40,1.05,0.6201136422137774,0.49039353293367416,0.5811976094297464
0.85,40,1.1,0.6175025562823365,0.4077269423643044,0.5545698721069269
0.9,3,0.85,0.5684069837772525,1.5235336060371216e-05,0.3978894592448948
0.9,3,0.9,0.5846242555636958,7.005935020509324e-06,0.4092390806750932
0.9,3,0.95,0.6001080208454252,3.223047926964347e-06,0.4200765815061757
0.9,3,1.0,0.6145766280477778,1.4832233937023134e-06,0.43020408460046256
0.9,3,1.05,0.6189810217206764,6.827317457693465e-07,0.43328692002399716
0.9,3,1.1,0.6150182017136137,3.143192152047569e-07,0.4305128354952941
0.9,5,0.85,0.5686566685847083,3.996378252726355e-05,0.398071657144054
0.9,5,0.9,0.5845622094342151,1.9485306025225015e-05,0.4091993921957581
0.9,5,0.95,0.5995774122609936,9.501279175143895e-06,0.419707038966448
0.9,5,1.0,0.6143198814111234,4.633176013164596e-06,0.4300253069405903
0.9,5,1.05,0.6177128732030592,2.259381294757437e-06,0.43239968905652987
0.9,5,1.1,0.6137924182983361,1.101816431619765e-06,0.4296550233537647
0.9,10,0.85,0.5703761680429759,0.00038051956557244853,0.39937747349975483
0.9,10,0.9,0.5853472086559708,0.00021182527479304976,0.4098065936416175
0.9,10,0.95,0.601178797965755,0.00011792748353153832,0.4208605368210879
0.9,10,1.0,0.6155186110509059,6.565623812497241e-05,0.4308827246070716
0.9,10,1.05,0.6198378333742853,3.655547118632069e-05,0.4338974500033556
0.9,10,1.1,0.6147908574664525,2.0353486651831978e-05,0.43035970627251224
0.9,20,0.85,0.5748683457815427,0.012162065334864872,0.40605646164753934
0.9,20,0.9,0.5886893250106302,0.008196863339060997,0.4145415865091594
0.9,20,0.95,0.6037441294550702,0.00553159205081605,0.4242803682337939
0.9,20,1.0,0.617572129896301,0.0037371290479747935,0.4334216296418031
0.9,20,1.05,0.6225542967145752,0.002527229747382253,0.43654617662441725
0.9,20,1.1,0.61907017323029,0.0017104558045890408,0.4338622580025797
0.9,40,0.85,0.5850919229977335,0.3826225161499443,0.5243511009433967
0.9,40,0.9,0.5962992170952788,0.30412750635532715,0.5086477038732933
0.9,40,0.95,0.6095540217272556,0.24192487914296984,0.4992652789519698
0.9,40,1.0,0.6223057539711467,0.1925799780538445,0.49338802119595604
0.9,40,1.05,0.6262632908535417,0.153396975709648,0.48440339631037355
0.9,40,1.1,0.6239595697103972,0.12225588678663978,0.47344846483326997
